	Address	Id	Latitude	Longitude	Name
169	Via Giacomo Watt, Moncucco-San Cristoforo, Milano, Milano, 25, IT, 20143	1889790000000.0	48.8732543	2.343239	Hotel Panache
170	29 Via Alessandro Manzoni, Brera, Milano, Milano, 25, IT, 20121	1889790000000.0	48.8647019	2.2886425	La Clef Tour Eiffel
171	24 Via Villapizzone, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156	1906970000000.0	48.8671391	2.3038447	Hotel West End
172	42 Viale Piave, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129	1924150000000.0	48.8675674	2.3539896	Little Palace Hotel
173	33 Corso Buenos Aires, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124	1949920000000.0	48.884165	2.3328261	Hotel Le Squara
174	8 Via Melchiorre Gioia, Porta Garibaldi-Porta Nuova, Milano, Milano, 25, IT, 20124	1975680000000.0	48.8542681	2.3078116	Le Tourville Eiffel
175	14A Viale Isonzo, Porta Romana, Milano, Milano, 25, IT, 20135	1975680000000.0	48.8474426	2.3223783	Hotel Spa La Belle Juliette
176	7 Via Privata Fratelli Gabba, Brera, Milano, Milano, 25, IT, 20121	1992860000000.0	48.8743481	2.2897334	Monhotel Lounge SPA
177	14 Via Federico Ozanam, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129	2010040000000.0	48.8691758	2.3205807	H tel De Castiglione
178	9 Via Giorgio Giulini, Duomo, Milano, Milano, 25, IT, 20123	2018630000000.0	48.8519215	2.3839993	H tel Paris Bastille Boutet MGallery by Sofitel
179	Via Pietro Rubens, Bande Nere, Milano, Milano, 25, IT, 20148	2027220000000.0	48.8732068	2.3239015	Le Mathurin Hotel Spa
180	6 Via Senigallia, Bruzzano, Milano, Milano, 25, IT, 20161	2044400000000.0	48.8825781	2.3334805	Timhotel Op ra Blanche Fontaine
181	23 Viale Bligny, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20136	2113120000000.0	48.8730823	2.309659	Le 123 Elysees Astotel
182	21 Via Napo Torriani, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2156070000000.0	48.8721692	2.3262681	Hotel Chavanel
183	74 Viale Lombardia, Loreto-Casoretto-Nolo, Milano, Milano, 25, IT, 20131	2156070000000.0	48.8820046	2.2818538	AC Hotel Paris Porte Maillot by Marriott
184	9 Via Riccardo Lombardi, Assiano, Milano, Milano, 25, IT, 20153	2164660000000.0	48.8483053	2.3425596	Select Hotel
185	5 Via dell'Orso, Brera, Milano, Milano, 25, IT, 20121	2164660000000.0	48.8438998	2.3294858	Hotel Le Sainte Beuve
186	27 Via Stamira d'Ancona, Padova-Turro-Crescenzago, Milano, Milano, 25, IT, 20127	2173250000000.0	48.8550298	2.3332104	H tel Bel Ami
187	5 Via Clerici, Brera, Milano, Milano, 25, IT, 20121	2181840000000.0	48.8772093	2.2968266	Renaissance Paris Arc de Triomphe Hotel
188	6 Via Domenico Cimarosa, Porta Magenta, Milano, Milano, 25, IT, 20144	2181840000000.0	48.8750119	2.3416769	Hotel Eug ne en Ville
189	20 Piazza della Repubblica, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2190430000000.0	48.8691984	2.2979052	Le Belmont Champs Elys es
190	14 Via Santa Radegonda, Duomo, Milano, Milano, 25, IT, 20121	2199020000000.0	48.8738672	2.3005894	Hotel De Vigny
191	31A Via Alessandro Manzoni, Brera, Milano, Milano, 25, IT, 20121	2233380000000.0	48.8565421	2.3303504	Le Saint Hotel Paris
192	9 Piazza Duca d'Aosta, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2259150000000.0	48.8713699	2.3181191	Le Pavillon des Lettres
193	Via Angelo De Gasperis, Niguarda-Ca' Granda-Centenaro-Testi, Milano, Milano, 25, IT, 20162	2267740000000.0	48.8759855	2.293938	Balmoral Champs Elys es
194	3 Piazza 4 Novembre, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2276330000000.0	48.8645309	2.3315532	Le Pradey
195	12 Via Flavio Baracchini, Duomo, Milano, Milano, 25, IT, 20122	2284920000000.0	48.8491427	2.3397118	Le Senat
196	6 Viale Monte Santo, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2302100000000.0	48.8447938	2.3524462	Hotel Monge
197	6 Via Vincenzo Forcella, Porta Genova, Milano, Milano, 25, IT, 20144	2319280000000.0	48.8772493	2.3543043	Hotel Mademoiselle
198	15 Via Cesare Correnti, Duomo, Milano, Milano, 25, IT, 20123	2336460000000.0	48.849758	2.3095213	Hotel Villa Saxe Eiffel
199	Viale Monza, Padova-Turro-Crescenzago, Milano, Milano, 25, IT, 20127	2362230000000.0	48.8756604	2.3252075	Hilton Paris Opera
200	19A Piazza del Duomo, Duomo, Milano, Milano, 25, IT, 20121	2370820000000.0	48.8756435	2.2938788	Belfast
201	7 Via Lentasio, Duomo, Milano, Milano, 25, IT, 20122	2370820000000.0	48.8645647	2.2821827	Plaza Tour Eiffel
202	46 Corso di Porta Vigentina, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20122	2396590000000.0	48.8661705	2.331561	Hotel des Tuileries Relais du Silence
203	3 Piazza Fontana, Duomo, Milano, Milano, 25, IT, 20122	2465310000000.0	48.8497553	2.3467616	Best Western Le Jardin de Cluny
204	62 Via Francesco Caracciolo, Ghisolfa, Milano, Milano, 25, IT, 20155	2473900000000.0	48.8656973	2.2829776	Le Metropolitan a Tribute Portfolio Hotel
205	105 Via Varesina, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156	2499670000000.0	48.8741002	2.3426357	Nell Hotel Suites
206	9 Viale Tunisia, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124	2559800000000.0	48.8330649	2.2879617	Mercure Vaugirard Paris Porte De Versailles
207	26 Via dei Fontanili, Morivione, Milano, Milano, 25, IT, 20141	2568390000000.0	48.8607299	2.3465326	Novotel Paris Les Halles
208	15 Via Roberto Lepetit, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2585570000000.0	48.8722019	2.3030866	Warwick Paris Former Warwick Champs Elysees
209	64 Corso di Porta Romana, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20122	2585570000000.0	48.8668048	2.3039465	Chambiges Elys es
210	34 Via Pietro Calvi, XXII Marzo, Milano, Milano, 25, IT, 20129	2594160000000.0	48.843707	2.3155631	Best Western S vres Montparnasse
211	3 Corso Buenos Aires, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124	2602750000000.0	48.8487675	2.3410376	Hotel Trianon Rive Gauche
212	18 Via Fabio Filzi, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124	2619930000000.0	48.8658792	2.3298903	Royal Saint Honore
213	300 Titus van Rijnstraat, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1058 GB	2628520000000.0	48.8854538	2.3335809	Le Relais Montmartre
214	519 Herengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 BV	2645700000000.0	48.8493082	2.2743626	H tel F licien by Elegancia
215	1 Professor Tulpplein, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1018 GX	2662880000000.0	48.8327729	2.2787597	Okko Hotels Paris Porte De Versailles
216	197 Oudezijds Voorburgwal, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 EX	2671470000000.0	48.8420669	2.3304091	H tel des Academies et des Arts
217	104 Sarphatistraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1018 GV	2688650000000.0	48.8473459	2.2832408	Platine Hotel Spa
218	33 Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 TM	2705830000000.0	48.8746066	2.3167195	Arioso
219	Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1011	2723010000000.0	48.8688962	2.2827459	Melia Paris Champs Elys es
220	1 Molenwerf, Bos en Lommer, Amsterdam, Amsterdam, NH, NL, 1014 AG	2731600000000.0	48.8384558	2.3805885	Novotel Paris Centre Bercy
221	143 Gelderlandplein, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1082 LV	2740190000000.0	48.8870573	2.3143297	Best Western Op ra Batignolles
