Id,Name,Country,City,Latitude,Longitude
7.30144E+11,Super 8 Blackwell Ok,US,Blackwell,36.8115,-97.29803
7.47324E+11,"Holiday Inn Express Howe (sturgis, Mi)",US,Howe,ad_..,
7.55914E+11,Rapid City Days Inn,US,Rapid City,44.07962,-103.24987
7.64504E+11,Econo Lodge,US,London,37.145106,-84.108375
7.73094E+11,Residence Inn Burlington Colchester,US,Colchester,44.51407,-73.18283
7.81684E+11,Hamton Inn New Orleans Westbank,US,Harvey,29.889694,-90.0578
7.90274E+11,"La Posada Lodge & Casitas, An Ascend Hotel Collection Member",US,Tucson,32.31373,-110.977477
7.98864E+11,Bear Cove Inn,US,Saint Ignace,45.87557,-84.73229
8.07454E+11,1900 House,US,Narragansett,41.431695,-71.461518
8.16044E+11,Super 8 Ithaca,US,Ithaca,42.436007,-76.508315
8.16044E+11,40 Berkeley Hostel,US,Boston,42.346133,-71.071032
8.24634E+11,Extended Stay America Philadelphia - Exton,US,Exton,40.362305,-75.62609
8.24634E+11,Days Inn Lincolnton,US,Lincolnton,35.47112,-81.23998
8.33224E+11,Miami Executive Hotel,US,Miami,25.76433,-80.26619
8.41814E+11,Mccamly Plaza Hotel,US,Battle Creek,42.312,-85.19201
8.41814E+11,Candlewood Suites Eugene Springfield,US,Eugene,44.04401959,-123.0476193
8.50404E+11,Extended Stay America - Columbia - Northwest Harbison,US,Irmo,34.09128,-81.16052
8.58993E+11,Comfort Suites Mount Vernon,US,Mount Vernon,120009883.8,-88.9489
8.58993E+11,River Oaks Golf Villas,US,Myrtle Beach,33.72237,-78.92113
8.76173E+11,Excellence Riviera Cancun - Adults Only - All Inclusive,US,Mont Belvieu,20.87549,-86.86814
8.93353E+11,Briarcliff,US,Great Barrington,42.238323,-73.33482
8.93353E+11,Tmc Resort Rentals,US,Montgomery,30.40422,-95.63431
9.01943E+11,The Merritt Center and Lodge,US,Payson,34.25475,-3.8438E+11
9.10533E+11,Four Seasons Country Inn,US,Glasgow,36.954535,-85.961849
9.19123E+11,Best Western University Inn & Suites,US,Forest Grove,45.52078,-123.07752
9.36303E+11,Arion,US,Ramey,37.812115,23.774569
9.44893E+11,Doubletree By Hilton Hotel Bay City - Riverfront,US,Bay City,43.596927,-83.891054
9.44893E+11,Melia Paris Champs-elys��es,US,Irving,48.868568,2.282725
9.53483E+11,Holiday Inn Express Eagle,US,Eagle,,-106.830495
9.62073E+11,Americas Best Value Inn,US,Galesburg,40.94788,-90.37126
9.62073E+11,Candlewood Suites Indianapolis Northwest,US,Indianapolis,39.888268,-86.26509
9.70663E+11,Holiday Inn Express Hotel and Suites Raleigh-wakefield,US,Raleigh,35.95036,-78.54278
9.70663E+11,Hotel Roc Flamingo,US,Abbeville,36.62315,-4.50121
9.70663E+11,Holiday Inn Express Hotel and Suites Cambridge,US,Cambridge,42.373389,-71.081492
9.87842E+11,Country Inn & Suites By Carlson,US,Crystal Lake,42.228017,-88.297272
9.96432E+11,Red Carpet Inn,US,Oskaloosa,41.32402,-92.64586
9.96432E+11,Simoni's Fremont Inn,US,Stockton,37.955647,-121.327894
1.00502E+12,Roy-el Motel,US,Wapello,41.174864,-91.190254
1.01361E+12,Super 8 Pittsburgh/monroeville,US,Pittsburgh,40.4461,-79.7139
1.01361E+12,Pavilion Lodge,US,Avalon,33.3649,-118.3815
1.0222E+12,Microtel Inn Suites By Wyndham San Antonio By Seaworld,US,San Antonio,29.41358,-98.70959
1.03079E+12,Country Inns Suites,US,Iron Mountain,45.841633,-88.04958
1.03938E+12,Quality Inn,US,Dublin,37.07262,-80.69679
1.04797E+12,Country Inn & Suites By Carlson,US,Clinton,36.16315,-84.08504
1.05656E+12,Wilshire Inn Motel,US,Cushing,35.9856,-96.74215
1.06515E+12,Holiday Inn Express Hotel and Suites Memphis Southwind,US,Memphis,35.03565,-89.79881
1.07374E+12,Best Western Hotel Goldenmile Milan,US,Washington,45.42665054,9.071522086
1.08233E+12,Hampton Inn Virginia Beach Oceanfront North,US,Virginia Beach,36.859787,-75.978035
1.09951E+12,Harrah's Laughlin Hotel and Casino,US,Laughlin,35.144281,-114.577492
1.1081E+12,The Houstonian Hotel,US,Houston,29.768461,-95.459631
1.11669E+12,Quality Inn,US,Decatur,34.57757,-3.00602E+11
1.12528E+12,Motel 6,US,Buena Park,33.858124,-118.02875
1.13387E+12,Wyndham Vacation Resorts Towers On The Grove,US,North Myrtle Beach,33.82734,-78.645195
1.14246E+12,Terrace Inns Suites,US,El Cerrito,37.915024,-122.31116
1.15105E+12,Eldorado Suites Hotel,US,Bisbee,98496963.04,-109.91349
1.15105E+12,Clarion Suites Philadelphia,US,Philadelphia,39.95546,-75.15647
1.15105E+12,Atlanta Marriott Northwest At Galleria,US,Atlanta,33.89723,-84.46652
1.16823E+12,Knights Inn Eau Claire,US,Eau Claire,44.84402,
1.17682E+12,Gardena Terrace Inn,US,Gardena,33.886224,-118.309143
1.18541E+12,Point Randall Resort,US,Lake Ozark,38.206224,-92.665213
1.194E+12,Hilton Americas-houston,US,Houston,29.75143553,-95.36045909
1.20259E+12,Red Roof Inn St Louis - Troy,US,Troy,38.734557,-89.913938
1.21118E+12,Jellico Days Inn North Tennessee,US,Jellico,36.58786,-84.126875
1.21977E+12,Inroads Ireland Tours,US,Madison,43.072693,-89.439605
1.22836E+12,Super 8 Chicago O'hare Airport,US,Elk Grove Village,42.007953,-87.936614
1.23695E+12,Holiday Inn Express Henderson,US,Henderson,36.334415,-78.440755
1.25413E+12,Holiday Inn Express Hotel and Suites Va Beach Oceanfront,US,Virginia Beach,36.85497235,-75.97641885
1.26272E+12,Ambassador Inn Albuquerque,US,Albuquerque,35.114822,-106.62761
1.27131E+12,Super 8 Metropolis,US,Metropolis,37.162308,-88.690626
1.28849E+12,Sir Walter Raleigh Inns of Greenbelt,US,College Park,38.996452,-76.903755
1.29708E+12,Days Inn Newton,US,Newton,38.043312,-97.320388
1.29708E+12,Holiday Inn Express Hotel & Suites Bloomington-normal,US,Normal,40.51398,-88.952632
1.30567E+12,Comfort Inn,US,Bonita Springs,26.331369,-81.787918
1.30567E+12,Hampton Inn Abilene,US,Abilene,32.40399,-99.76546
1.31426E+12,Fh Hotel Villa Fiesole,US,Ames,43.801897,11.298293
1.32285E+12,Country Inn Walker,US,Walker,47.09124,-94.57172
1.32285E+12,Aspen Haus Bed and Breakfast,US,Healy,63.877674,-149.00726
1.32285E+12,Newark Budget Inn,US,Newark,40.057014,-82.41043
1.33144E+12,Hampton Inn Roanoke/salem,US,Salem,37.265157,-80.03187
1.34003E+12,Castle Kona Reef,US,Kailua Kona,19.629903,-155.988787
1.34862E+12,The Inn On Negley,US,Pittsburgh,40.453283,-79.931668
1.34862E+12,The Dec,US,Aberdeen,45.457684,-98.441345
1.35721E+12,Super 8 Van Horn,US,Van Horn,29.671524,-95.037971
1.3658E+12,Towneplace Suites Albany University Area,US,Albany,42.686743,-73.815101
1.37439E+12,Hotel Mc Call,US,Mccall,44.910785,-116.097702
1.38298E+12,Plaza Hotel and Casino - Las Vegas,US,Las Vegas,36.171617,-115.146375
1.39157E+12,Leakey Springs Cabins,US,Concan,,
1.40016E+12,Garden Bed and Breakfast,US,Deansboro,43.00021,-75.42649
1.40875E+12,Sam's Town Hotel & Gmblng Hall,US,Robinsonville,34.819119,-90.411665
1.41734E+12,Holiday Inn Express & Suites Portland,US,Portland,40.439227,-84.99398
1.41734E+12,Sand Dunes Motel,US,Mosca,37.65417,-105.87038
1.42593E+12,Motel 6,US,Gustine,37.11165,-121.01571
1.42593E+12,Avalon Hotel Group,US,Gonzales,30.22585,-90.92064
1.43452E+12,Sunset Inn,US,Oroville,39.504005,-121.569869
1.4517E+12,Boardroom Motel,US,Oakland,39.420506,-79.399055
1.46029E+12,La Quinta Inn-houston,US,Houston,29.773048,-95.206568
1.46888E+12,Inn At Queen Anne,US,Seattle,47.62332,-122.35542
1.46888E+12,Comfort Suites,US,Southfield,42.472016,-83.241718
1.47747E+12,Hotel Olcott,US,New York,,
1.49465E+12,Sheraton Baltimore North Hotels,US,Towson,39.40659,-76.60111
1.50324E+12,Warwick Denver,US,Denver,39.744501,-104.983568
1.51183E+12,Lake Raystown Resort Lodge & Conference Center,US,Entriken,40.340052,-78.200615
1.52901E+12,Canyon Gate Motel,US,Spearfish,44.476166,-103.84841
1.52901E+12,Sands Central Inn Hot Springs,US,Hot Springs National Park,34.49832,-93.05674
1.5376E+12,Comfort Inn,US,College Park,38.99565,-76.9319
1.54619E+12,Comfort Inn,US,Edinburg,26.33373,-98.248491
1.55478E+12,The Inn @ St. Botolph,US,Boston,,
1.56337E+12,Pelican Shores Inn,US,Lincoln City,44.98465469,-124.0137872
1.57196E+12,Sterling Motel,US,Austin,43.666462,-92.99311
1.58055E+12,Rangeland Court Motel & Rv,US,Moorcroft,44.264012,-104.95052
1.58914E+12,Octagon Inn,US,Navajo Dam,36.8921,-107.603
1.60632E+12,Hotel Vorbach,US,Ashburn,53.566245,9.988144
1.61491E+12,Beach Haven Vacation Rental House,US,Beach Haven,39.550227,-74.24943
1.6235E+12,Super 8 Columbia East,US,Columbia,38.961861,-92.24376
1.63209E+12,Hilton Garden Inn Oconomowoc,US,Oconomowoc,43.0719,-88.46372
1.65786E+12,Hilton Garden Inn Austin Nw - Arboretum,US,Austin,30.416106,-97.744278
1.65786E+12,Hampton Inn & Suites Douglas,US,Douglas,42.67756,-105.333191
1.66645E+12,Baymont Inn & Suites Griffin,US,Griffin,104273397.4,-84.29196
1.67504E+12,Wine Valley Lodge,US,Napa,38.283329,-122.288533
1.69222E+12,Best Western Plus-seaport Inn,US,New York,40.70806,-74.00145
1.7094E+12,Durango Travelodge,US,Durango,37.295963,-107.872714
1.71799E+12,Melia Paris Notre Dame,FR,Paris,48.8515198,8113099202
1.71799E+12,UNA Hotel Century,IT,Milan,45.4841371,9.2001623
1.72658E+12,Hampton by Hilton Amsterdam Centre East,NL,Amsterdam,52.3714428,4.9346331
1.73517E+12,K K Palais Hotel,AT,Vienna,48.2138096,16.3714293
1.74376E+12,Millennium Hotel Paris Opera,FR,Paris,48.8724588,2.3378004
1.74376E+12,Ch teau Monfort Relais Ch teaux,IT,Milan,45.4682358,31805654966
1.75235E+12,Hotel La Lanterne,FR,Paris,ad48.8489839_..,2.348383
1.75235E+12,Hotel Sans Souci Wien,AT,Vienna,48.204576,16.3563661
1.75235E+12,Hotel Portello Gruppo Minihotel,IT,Milan,45.4802503,9.1494925
1.76094E+12,Maison Albar Hotel Paris C line,FR,Paris,48.8606187,2.344401
1.76094E+12,Renaissance Paris Le Parc Trocadero Hotel,FR,Paris,48.8673099,2.2856528
1.76953E+12,Best Western Mornington Hotel Hyde Park,GB,Paddington,51.5119933,-0.1782794
1.76953E+12,Hilton Diagonal Mar Barcelona,ES,Barcelona,41.4084334,2.2178205
1.77812E+12,Covent Garden Hotel,GB,London,51.5145986,-0.1270336a
1.77812E+12,Hotel Johann Strauss,AT,Vienna,48.1949694,16.3692624
1.78671E+12,Hotel Dupond Smith,FR,Paris,48.857898,2.3571978
1.78671E+12,Suite Hotel 900 m zur Oper,AT,Vienna,48.1935235,16.3669145
1.7953E+12,Hotel Barcelona Universal,ES,Barcelona,41.375237,2.1684058
1.80389E+12,Shaftesbury Hyde Park International,GB,London,51.5123968,-0.186124
1.80389E+12,Apex City Of London Hotel,GB,London,51.5104624,-0.0795502
1.80389E+12,Hotel Vilamar,ES,Barcelona,41.3766732,2.1524478
1.81248E+12,Hilton Barcelona,ES,Barcelona,41.388682,2.1316368
1.81248E+12,Hotel Silver,IT,Milan,45.4589731,9.0687506
1.82966E+12,Park Plaza County Hall London,GB,London,51.5014001,-0.1160092
1.82966E+12,Senator Hotel Vienna,AT,Vienna,48.2195864,16.3255339
1.83825E+12,Mercure Paris Porte d Orleans,FR,Paris,48.8178079,2.3293636
1.84684E+12,Duquesa de Cardona,ES,Barcelona,41.3798658,2.1805271
1.85543E+12,Hotel Balmes,ES,Barcelona,41.3910621,2.1593373
1.86402E+12,Maxim Op ra,FR,Paris,48.8738557,2.3444232
1.86402E+12,Hotel Les Bains Paris,FR,Paris,48.863828,2.3519345
1.86402E+12,Arthotel ANA Boutique Six,AT,Vienna,48.1941905,16.3462578
1.87261E+12,Hotel Ciutadella Barcelona,ES,Barcelona,ad41.3837583_..,2.1846933
1.8812E+12,H tel De Sers Champs Elys es Paris,FR,Paris,48.8683593,2.3002117
1.88979E+12,Hotel Panache,FR,Paris,48.8732543,2.343239
1.88979E+12,La Clef Tour Eiffel,FR,Paris,48.8647019,2.2886425
1.89838E+12,Windermere Hotel,GB,London,51.4903724,-0.1459218
1.89838E+12,Hotel Lombardia,IT,Milan,45.4872511,9.2237385
1.90697E+12,Hotel West End,FR,Paris,48.8671391,2.3038447
1.91556E+12,Mercure Vienna First,AT,Vienna,48.2114567,16.3738677
1.92415E+12,Little Palace Hotel,FR,Paris,48.8675674,2.3539896
1.93274E+12,Petit Palais Hotel De Charme,IT,Milan,ad45.4559784_..,9.1871812
1.94133E+12,Royal Passeig de Gracia,ES,Barcelona,41.3946775,2.162638
1.94992E+12,Hotel Le Squara,FR,Paris,48.884165,2.3328261
1.95851E+12,Ofelias Hotel 4 Sup,ES,Barcelona,41.3957584,2.1822402
1.9671E+12,Vienna Sporthotel,AT,Vienna,48.191373,16.4082294
1.97568E+12,Le Tourville Eiffel,FR,Paris,48.8542681,2.3078116
1.97568E+12,Hotel Spa La Belle Juliette,FR,Paris,48.8474426,2.3223783
1.98427E+12,Hilton London Olympia,GB,London,51.4967399,-0.2064723
1.99286E+12,Monhotel Lounge SPA,FR,Paris,48.8743481,2.2897334
1.99286E+12,Das Opernring Hotel,AT,Vienna,48.2026449,16.3671054
2.00145E+12,Park Plaza London Park Royal,GB,London,51.527262,-0.282992
2.00145E+12,Hotel Serhs Rivoli Rambla,ES,Barcelona,41.3843222,2.1712893
2.00145E+12,Amsterdam Canal Residence,NL,Amsterdam,52.3594783,4.895853
2.01004E+12,H tel De Castiglione,FR,Paris,48.8691758,2.3205807
2.01863E+12,H tel Paris Bastille Boutet MGallery by Sofitel,FR,Paris,48.8519215,2.3839993
2.01863E+12,Pertschy Palais Hotel,AT,Vienna,48.2082256,16.3684123
2.02722E+12,Le Mathurin Hotel Spa,FR,Paris,48.8732068,2.3239015
2.02722E+12,IH Hotels Milano Ambasciatori,IT,Milan,142419297,9.1952727
2.02722E+12,Eurostars Bcn Design,ES,Barcelona,41.3907208,2.1660732
2.03581E+12,Arbor City,GB,London,51.5166755,-0.0697897
2.0444E+12,Grand Royale London Hyde Park,GB,London,51.5109945,-0.1863417
2.0444E+12,Timhotel Op ra Blanche Fontaine,FR,Paris,48.8825781,2.3334805
2.0444E+12,Hotel Well and Come,ES,Barcelona,41.3991773,2.1656134
2.06158E+12,NH Hesperia Barcelona Presidente,ES,Barcelona,41.3941338,2.1489569
2.07017E+12,Goodenough Club,GB,London,51.525535,-0.1180354
2.07876E+12,Hilton Vienna Plaza,AT,Vienna,48.2155236,16.3646858
2.08735E+12,The Waldorf Hilton,GB,London,51.5131979,-0.1174504
2.09594E+12,Lancaster London,GB,Paddington,51.5119446,-0.179939
2.10453E+12,41,GB,London,51.4981471,-0.1436492
2.11312E+12,Le 123 Elysees Astotel,FR,Paris,48.8730823,2.309659
2.11312E+12,Savoy Hotel Amsterdam,NL,Amsterdam,52.3497431,4.8911908
2.12171E+12,Grand Hotel Downtown,NL,Amsterdam,52.36513,4.8729422
2.12171E+12,UNA Hotel Scandinavia,IT,Milan,45.4859983,9.1637603
2.1303E+12,Mercer House B ria BCN,ES,Barcelona,41.3846844,2.1791065
2.13889E+12,Ambassadors Bloomsbury,GB,London,51.5266618,-0.1296571
2.13889E+12,Hotel Principe Di Savoia,IT,Milan,45.479888,9.1962982
2.14748E+12,Eurohotel Diagonal Port,ES,Barcelona,41.4006708,2.2087844
2.15607E+12,Hotel Chavanel,FR,Paris,48.8721692,2.3262681
2.15607E+12,AC Hotel Paris Porte Maillot by Marriott,FR,Paris,48.8820046,2.2818538
2.16466E+12,Select Hotel,FR,Paris,48.8483053,2.3425596
2.16466E+12,Hotel Le Sainte Beuve,FR,Paris,48.8438998,2.3294858
2.17325E+12,H tel Bel Ami,FR,Paris,48.8550298,2.3332104
2.18184E+12,Renaissance Paris Arc de Triomphe Hotel,FR,Paris,48.8772093,2.2968266
2.18184E+12,Hotel Eug ne en Ville,FR,Paris,48.8750119,2.3416769
2.18184E+12,Hotel Carrobbio,IT,Milan,45.4606597,9.1810947
2.19043E+12,Le Belmont Champs Elys es,FR,Paris,48.8691984,2.2979052
2.19043E+12,Austria Trend Hotel Doppio Wien,AT,Vienna,48.1854312,16.404884
2.19902E+12,Hotel De Vigny,FR,Paris,48.8738672,2.3005894
2.20761E+12,Negresco Princess 4 Sup,ES,Barcelona,41.3905166,2.1725643
2.2162E+12,Mercure Hotel Amsterdam City South,NL,Amsterdam,52.335182,4.9138688
2.23338E+12,Le Saint Hotel Paris,FR,Paris,48.8565421,2.3303504
2.24197E+12,Hotel Indigo London Tower Hill,GB,London,51.5128032,-0.07586
2.25056E+12,Park Grand London Hyde Park,GB,London,51.5157316,-0.1802179
2.25915E+12,Le Pavillon des Lettres,FR,Paris,48.8713699,2.3181191
2.25915E+12,Crowne Plaza London Docklands,,London,51.5083537,0.0198855
2.26774E+12,Best Western Seraphine Kensington Olympia,GB,London,51.4992791,-0.1973593
2.26774E+12,Balmoral Champs Elys es,FR,Paris,48.8759855,2.293938
2.26774E+12,Mercure London Bridge,GB,London,51.5052587,-0.099176
2.27633E+12,Le Pradey,FR,Paris,48.8645309,2.3315532
2.28492E+12,Le Senat,FR,Paris,48.8491427,2.3397118
2.28492E+12,St Pancras Renaissance Hotel London,GB,London,51.5267769,-0.1324905
2.28492E+12,Hotel Prinz Eugen,AT,Vienna,48.1877258,56576099523
2.29351E+12,London Marriott Hotel Grosvenor Square,GB,London,51.511579,-0.1500193
2.29351E+12,The Ned,GB,London,51.5135929,-0.0907833
2.3021E+12,Hotel Monge,FR,Paris,48.8447938,2.3524462
2.3021E+12,Jaz Amsterdam,NL,Amsterdam Zuidoost,52.314371,4.9388064
2.31069E+12,Park Plaza London Waterloo,GB,London,51.4982412,-0.1134715
2.31069E+12,NH Amsterdam Schiller,NL,Amsterdam,52.3657092,4.8966912
2.31928E+12,Hotel Mademoiselle,FR,Paris,48.8772493,2.3543043
2.31928E+12,The Ritz Carlton Vienna,AT,Vienna,48.2022742,16.3762615
2.32787E+12,The One Barcelona GL,ES,Barcelona,41.3961448,2.1631674
2.32787E+12,Sunotel Club Central,ES,Barcelona,41.38793,2.1568061
2.33646E+12,Hotel Villa Saxe Eiffel,FR,Paris,48.849758,2.3095213
2.33646E+12,Hotel Pension Baron am Schottentor,AT,Vienna,NA,NA
2.34505E+12,Novotel London Excel,GB,London,51.5077198,0.0229805
2.34505E+12,The Berkeley,GB,London,51.5020912,-0.1577795
2.35364E+12,Ohla Eixample,ES,Barcelona,41.3944574,2.1564353
2.36223E+12,Hilton Paris Opera,FR,Paris,48.8756604,2.3252075
2.36223E+12,Hotel Bellevue Wien,AT,Vienna,48.2264063,16.3600628
2.37082E+12,Belfast,FR,Paris,48.8756435,2.2938788
2.37082E+12,Plaza Tour Eiffel,FR,Paris,48.8645647,2.2821827
2.37082E+12,Hotel The Serras,ES,Barcelona,41.3801815,2.180688
2.37941E+12,Barcelona Princess,ES,Barcelona,41.4109715,2.2186535
2.37941E+12,NH Collection Barcelona Podium,ES,Barcelona,NA,NA
2.388E+12,11 Cadogan Gardens,GB,London,51.4936161,-0.1592347
2.388E+12,Best Western Plus 61 Paris Nation Hotel,FR,Paris 12,48.8465653,2.4102405
2.39659E+12,Hotel des Tuileries Relais du Silence,FR,Paris,48.8661705,2.331561
2.39659E+12,NH Collection Barcelona Gran Hotel Calder n,ES,Barcelona,41.3894654,2.1662651
2.40518E+12,DoubleTree By Hilton Milan,IT,Milan,45.5005657,9.1383663
2.41377E+12,Comfort Inn Suites Kings Cross St Pancras,GB,London,51.5289499,-0.1232979
2.41377E+12,Bianca Maria Palace Hotel,IT,Milan,45.4635445,9.2068649
2.42236E+12,Hotel Die Port van Cleve,NL,Amsterdam,52.3741426,4.8907741
2.43095E+12,H tel La Parizienne by Elegancia,FR,Paris 06,48.8450894,2.3209503
2.43954E+12,London Hilton on Park Lane,GB,London,51.5055513,-0.1501698
2.44813E+12,St Martins Lane A Morgans Original,GB,London,51.5104696,-0.1265824
2.44813E+12,Grand Hotel Wien,AT,Vienna,48.2021105,16.3720841
2.46531E+12,Best Western Le Jardin de Cluny,FR,Paris,48.8497553,2.3467616
2.4739E+12,Le Metropolitan a Tribute Portfolio Hotel,FR,Paris,48.8656973,2.2829776
2.48249E+12,The Nadler Victoria,GB,London,51.4990259,-0.1427453
2.48249E+12,Hotel Granados 83,ES,Barcelona,41.391843,2.156844
2.48249E+12,Hotel Balmoral,ES,Barcelona,41.3961294,2.1551626
2.49108E+12,Flemings Mayfair,GB,London,51.5064607,-0.1454198
2.49967E+12,Nell Hotel Suites,FR,Paris,48.8741002,2.3426357
2.49967E+12,Hotel D Este,IT,Milan,45.4510397,9.1920911
2.50826E+12,Primero Primera,ES,Barcelona,41.4002812,2.1297427
2.51685E+12,Seven Hotel,FR,Paris,152990212.1,2.3455528
2.51685E+12,Hotel Liberty,IT,Milan,45.4508673,9.1948659
